id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
193388608,795b3a50-46d2-4987-a35a-f89cd5e44229,2023-12-04,2023-12-04,,Brasilia,7619115,unaecoturismo,UNA Ecoturismo,2023-12-08 15:18:53 UTC,2024-01-05 21:09:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193388608,https://inaturalist-open-data.s3.amazonaws.com/photos/339719536/medium.jpeg,,,,5,0,FALSE,2,"São Paulo, BR",-232.034.913.175,-459.955.240.736,22392,,,,30196,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
194890652,d067d4f6-e682-4290-bb23-0dc17eee9d35,2023/12/26 08:41,2023-12-26,2023-12-26 11:41:00 UTC,Brasilia,984796,orlandovital,Orlando Vital,2023-12-26 14:15:54 UTC,2024-01-04 13:42:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194890652,https://inaturalist-open-data.s3.amazonaws.com/photos/342705316/medium.jpg,,,,5,0,FALSE,,"Minas Gerais, BR",-210.383.033.581,-427.743.996.489,250,,,,30415,,obscured,TRUE,,,,Guidoval,Minas Gerais,Brazil,Minas Gerais,Guidoval,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
194985683,f888dd61-d58d-416f-b02e-884069940116,2013/10/09 14:53,2013-10-09,2013-10-09 17:53:00 UTC,Brasilia,7694501,kurazo_okada,Kurazo Okada,2023-12-27 15:39:43 UTC,2023-12-28 23:58:48 UTC,research,,https://www.inaturalist.org/observations/194985683,https://static.inaturalist.org/photos/342903176/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-234.609.881.391,-451.666.077.984,15,,,,30175,,obscured,TRUE,,,,Ubatuba,São Paulo,Brazil,São Paulo,Ubatuba,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
194985684,6961d3b0-3fc9-40f6-a990-aee45f3186fb,2013/10/09 14:55,2013-10-09,2013-10-09 17:55:00 UTC,Brasilia,7694501,kurazo_okada,Kurazo Okada,2023-12-27 15:39:43 UTC,2024-07-10 12:35:48 UTC,research,,https://www.inaturalist.org/observations/194985684,https://static.inaturalist.org/photos/342903191/medium.jpeg,,,,4,0,FALSE,,"São Paulo, BR",-235.518.541.073,-451.482.833.689,15,,,,30175,,obscured,TRUE,,,,Ubatuba,São Paulo,Brazil,São Paulo,Ubatuba,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
195294758,fdc3b0c7-53ea-413c-a4cc-9270da0533ac,2019/10/16 08:19,2019-10-16,2019-10-16 11:19:00 UTC,Brasilia,2483136,eduardoaugustoferreira,Eduardo Augusto Ferreira,2023-12-30 20:04:26 UTC,2025-04-24 19:02:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195294758,https://inaturalist-open-data.s3.amazonaws.com/photos/343525782/medium.jpg,,,,2,0,FALSE,,"Rio de Janeiro, BR",-225.934.739.918,-445.547.620.905,9239,,,,30278,,obscured,TRUE,,,,Resende,Rio de Janeiro,Brazil,Rio de Janeiro,Resende,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
195294804,0a8c923b-e2f7-457e-8c9a-1994c48d2a06,2017/06/24 15:31,2017-06-24,2017-06-24 18:31:00 UTC,Brasilia,2483136,eduardoaugustoferreira,Eduardo Augusto Ferreira,2023-12-30 20:04:36 UTC,2025-04-24 19:02:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195294804,https://inaturalist-open-data.s3.amazonaws.com/photos/343525966/medium.jpg,,,,3,0,FALSE,,"Minas Gerais, BR",-220.492.027.109,-450.911.095.738,3731,,,,30318,,obscured,TRUE,,,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
195946595,5b0d4c3b-210f-40ec-b32a-6f96933a3038,2014/07/19 11:41,2014-07-19,2014-07-19 14:41:00 UTC,Brasilia,7711706,miguelrangeljr,Miguel José Rangel Junior,2024-01-06 18:48:54 UTC,2024-01-15 15:39:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195946595,https://inaturalist-open-data.s3.amazonaws.com/photos/344853389/medium.jpg,,,,4,0,FALSE,,"São Paulo, BR",-235.420.087.973,-466.787.564.756,8,,,,30175,,obscured,TRUE,,,,São Paulo,São Paulo,Brazil,São Paulo,São Paulo,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
195946601,f62f8ef5-1129-474d-ad0a-2150e99aab22,2014/07/19 11:42,2014-07-19,2014-07-19 14:42:00 UTC,Brasilia,7711706,miguelrangeljr,Miguel José Rangel Junior,2024-01-06 18:48:55 UTC,2024-01-15 15:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195946601,https://inaturalist-open-data.s3.amazonaws.com/photos/344853577/medium.jpg,,,,5,0,FALSE,,"São Paulo, BR",-234.167.062.191,-466.205.388.415,1,,,,30175,,obscured,TRUE,,,,São Paulo,São Paulo,Brazil,São Paulo,São Paulo,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
196664033,fa87c7a0-4a5d-40eb-af71-8e2967e1e513,2018/08/17 16:33,2018-08-17,2018-08-17 19:33:00 UTC,Brasilia,138859,atdahl,Alan Dahl,2024-01-14 14:31:27 UTC,2024-05-07 00:48:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196664033,https://inaturalist-open-data.s3.amazonaws.com/photos/346176670/medium.jpg,,"Bacury, Buffy-tufted Marmoset",,2,0,FALSE,,"São Paulo, BR",-227.350.587.679,-481.575.348.321,3088,,,,30258,,obscured,TRUE,,,,Anhembi,São Paulo,Brazil,São Paulo,Anhembi,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
197265134,d84b54c4-b424-4b7e-bea2-1a370e1507ee,2023-12-12 16:08:50,2023-12-12,2023-12-12 19:08:50 UTC,Brasilia,1199871,wagnernogueira,Wagner Nogueira,2024-01-21 23:07:01 UTC,2024-02-21 22:58:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197265134,https://inaturalist-open-data.s3.amazonaws.com/photos/347391450/medium.jpeg,,,Roadkill,3,0,FALSE,2,"São Paulo, BR",-230.391.797.195,-448.917.691.645,,,,,30217,,obscured,TRUE,gps,gps,,Cunha,São Paulo,Brazil,São Paulo,Cunha,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
197830842,412a8827-5c29-4eb8-849b-0755cda126e4,2024-01-24 12:09:20,2024-01-24,2024-01-24 15:09:20 UTC,Brasilia,3754828,benlocco,Benjamim Sena,2024-01-28 21:35:42 UTC,2024-02-02 05:14:55 UTC,research,,https://www.inaturalist.org/observations/197830842,https://static.inaturalist.org/photos/348532380/medium.jpeg,,,,5,0,FALSE,2,"São Paulo, BR",-232.679.208.657,-45.966.378.892,22,,,,30196,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
198003914,05da5082-af16-4df1-848e-9e5f284fc45e,2023-03-25 10:51:42,2023-03-25,2023-03-25 13:51:42 UTC,Brasilia,2887656,fabinho_tol,Fábio Toledo Das Dores,2024-01-30 21:42:49 UTC,2024-02-01 03:27:19 UTC,research,,https://www.inaturalist.org/observations/198003914,https://static.inaturalist.org/photos/348884071/medium.jpeg,,,"Bando formado por ao menos seis indivíduos, que foram visualizados, todos com fenótipo condizentes com C. aurita.",3,0,FALSE,2,"São Paulo, BR",-239.398.533.673,-46.981.839.203,203,,,,30133,,obscured,TRUE,gps,gps,,Juquitiba,São Paulo,Brazil,São Paulo,Juquitiba,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
198058831,490f45ca-66c0-4a21-b73f-1a893d232de8,2022/07/19 12:12,2022-07-19,2022-07-19 15:12:00 UTC,Brasilia,7764270,luzvalkiria,Valquiria Luz,2024-01-31 15:16:06 UTC,2024-02-01 03:12:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198058831,https://inaturalist-open-data.s3.amazonaws.com/photos/348994793/medium.jpg,,,Cachoeira Bacião,2,0,FALSE,,"Minas Gerais, BR",-218.308.191.418,-462.885.215.274,2067,,,,30338,,obscured,TRUE,,,,Caldas,Minas Gerais,Brazil,Minas Gerais,Caldas,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
198167160,06d5bac1-166c-4bdd-9497-8ece705e2bb5,2020-10-12 10:35:05,2020-10-12,2020-10-12 13:35:05 UTC,Brasilia,3754828,benlocco,Benjamim Sena,2024-02-01 22:53:18 UTC,2024-02-01 22:55:20 UTC,research,,https://www.inaturalist.org/observations/198167160,https://static.inaturalist.org/photos/349211500/medium.jpeg,,,Registro de uma mãe com dois filhotes nas costas,1,0,FALSE,2,"São Paulo, BR",-232.282.857.448,-45.974.943.355,8,,,,30196,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
198409318,7155a174-e313-491d-b5f9-b9727b9cfd89,2015/06/28 12:28,2015-06-28,2015-06-28 15:28:00 UTC,Brasilia,439587,rick_costa,,2024-02-04 17:37:23 UTC,2024-02-04 18:50:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198409318,https://inaturalist-open-data.s3.amazonaws.com/photos/349698308/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-235.707.273.885,-465.114.529.631,203,,,,30175,,obscured,TRUE,,,,São Paulo,São Paulo,Brazil,São Paulo,São Paulo,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199017164,66e770cf-5bc9-48cc-99b1-c39f0b4091a9,2024/02/11 08:02,2024-02-11,2024-02-11 11:02:00 UTC,Brasilia,6253068,manequinho,,2024-02-11 17:20:56 UTC,2024-02-14 01:32:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199017164,https://inaturalist-open-data.s3.amazonaws.com/photos/350889513/medium.jpg,,,"PESSAOL, PRECISO DE AJUDA NESSAS IDS.  AS FOTOS SÃO SEQUENCIA DE INDIVÍDUOS DEIFERENTES DO MESMO BANDO. Foto faz parte de diversas incursões, pesquisas (amadoras), viagens, passarinhadas e expedições que fiz nesses últimos 20 anos com muitos amigos e até mesmo com a família. Espero que gostem!!",1,0,FALSE,,"São Paulo, BR",-230.845.932.515,-466.550.555.374,206,,,,30217,,obscured,TRUE,,,,Atibaia,São Paulo,Brazil,São Paulo,Atibaia,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199017174,3a2a16bb-6364-4b0f-80d8-90aca99f497a,2024/02/11 08:07,2024-02-11,2024-02-11 11:07:00 UTC,Brasilia,6253068,manequinho,,2024-02-11 17:21:00 UTC,2024-02-15 19:41:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199017174,https://inaturalist-open-data.s3.amazonaws.com/photos/350889560/medium.jpg,,,"PESSAOL, PRECISO DE AJUDA NESSAS IDS.  AS FOTOS SÃO SEQUENCIA DE INDIVÍDUOS DEIFERENTES DO MESMO BANDO. Foto faz parte de diversas incursões, pesquisas (amadoras), viagens, passarinhadas e expedições que fiz nesses últimos 20 anos com muitos amigos e até mesmo com a família. Espero que gostem!!",3,0,FALSE,,"São Paulo, BR",-230.589.646.417,-467.232.196.439,206,,,,30217,,obscured,TRUE,,,,Atibaia,São Paulo,Brazil,São Paulo,Atibaia,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199017175,0091913a-c61c-40a4-a8ae-24fbfe71323f,2024/02/11 08:11,2024-02-11,2024-02-11 11:11:00 UTC,Brasilia,6253068,manequinho,,2024-02-11 17:21:00 UTC,2024-02-14 01:31:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199017175,https://inaturalist-open-data.s3.amazonaws.com/photos/350889562/medium.jpg,,,"A ID FOI INCIADA COM A IA DO SITE. PESSOAL, PRECISO DE AJUDA NESSAS IDS.  AS FOTOS SÃO SEQUENCIA DE INDIVÍDUOS DIFERENTES DO MESMO BANDO. Foto faz parte de diversas incursões, pesquisas (amadoras), viagens, passarinhadas e expedições que fiz nesses últimos 20 anos com muitos amigos e até mesmo com a família. Espero que gostem!!",2,0,FALSE,,"São Paulo, BR",-230.390.500.546,-467.952.153.881,206,,,,30217,,obscured,TRUE,,,,Atibaia,São Paulo,Brazil,São Paulo,Atibaia,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199054284,b1e7ca88-db8a-4fd9-9380-01395b80496e,2024-02-11 19:43:09,2024-02-11,2024-02-11 22:43:09 UTC,Brasilia,7773336,romulossampaio,,2024-02-12 00:07:52 UTC,2024-02-12 00:53:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199054284,https://inaturalist-open-data.s3.amazonaws.com/photos/350962977/medium.jpeg,,,Linda sp!!!,1,0,FALSE,2,"Minas Gerais, BR",-221.629.786.716,-450.106.752.113,201,,,,30318,,obscured,TRUE,gps,gps,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199181055,51b84737-b795-4837-a0d8-3c9f34576aa6,2024/02/11 16:45,2024-02-11,2024-02-11 19:45:00 UTC,Brasilia,874916,tomaz_melo,Tomaz Nascimento de Melo,2024-02-13 10:29:11 UTC,2024-06-30 23:31:13 UTC,research,CC0,https://www.inaturalist.org/observations/199181055,,https://static.inaturalist.org/sounds/896121.wav?1707820245,,"São Francisco Xavier, SP, Brasil.",1,0,FALSE,,"São Paulo, BR",-228.030.347.078,-458.593.284.323,1418,,,,30237,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199296980,05cfd73b-4ad9-4818-8482-2f3541da0a0a,2024/02/13 08:01,2024-02-13,2024-02-13 11:01:00 UTC,Brasilia,6253068,manequinho,,2024-02-14 18:48:19 UTC,2024-02-18 10:31:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199296980,https://inaturalist-open-data.s3.amazonaws.com/photos/351446507/medium.jpg,,,"Foto faz parte de diversas incursões, pesquisas (amadoras), viagens, passarinhadas e expedições que fiz nesses últimos 20 anos com muitos amigos e até mesmo com a família. Espero que gostem!!",2,0,FALSE,,"São Paulo, BR",-230.816.391.939,-467.288.588.971,206,,,,30217,,obscured,TRUE,,,,Atibaia,São Paulo,Brazil,São Paulo,Atibaia,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199296981,f5bceaca-95e5-4e0d-ac87-33f8226b4209,2024/02/13 08:02,2024-02-13,2024-02-13 11:02:00 UTC,Brasilia,6253068,manequinho,,2024-02-14 18:48:19 UTC,2025-04-05 05:06:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199296981,https://inaturalist-open-data.s3.amazonaws.com/photos/351446509/medium.jpg,,,"Foto faz parte de diversas incursões, pesquisas (amadoras), viagens, passarinhadas e expedições que fiz nesses últimos 20 anos com muitos amigos e até mesmo com a família. Espero que gostem!!",1,0,FALSE,,"São Paulo, BR",-230.129.357.821,-466.654.718.722,206,,,,30217,,obscured,TRUE,,,,Atibaia,São Paulo,Brazil,São Paulo,Atibaia,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199312846,e725ef88-e56f-4ccb-b4c7-012c54862baf,2024-02-11 16:29:00-03:00,2024-02-11,2024-02-11 19:29:00 UTC,Brasilia,4480884,paulomascaretti,Paulo Mascaretti,2024-02-14 22:25:52 UTC,2024-05-07 02:14:08 UTC,research,,https://www.inaturalist.org/observations/199312846,https://static.inaturalist.org/photos/351477558/medium.jpg,,,,3,0,FALSE,3,"São Paulo, BR",-228.157.019.089,-459.919.339.504,925,,,,30237,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199387818,9918bda5-dbce-4d01-81d5-fb775620369e,2024-02-12,2024-02-12,,Brasilia,4480884,paulomascaretti,Paulo Mascaretti,2024-02-15 19:38:38 UTC,2024-05-07 02:14:52 UTC,research,,https://www.inaturalist.org/observations/199387818,https://static.inaturalist.org/photos/351620985/medium.jpg,,primatologia,,4,0,FALSE,,"São Paulo, BR",-229.183.781.554,-458.217.377.705,,,,,30237,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
199507506,b39220b8-2091-42ea-a3bd-a4c26e34e1e3,2017-09-08,2017-09-08,,Brasilia,3928169,guibrandao,Guilherme Brandão,2024-02-16 23:47:55 UTC,2024-05-01 01:59:55 UTC,research,,https://www.inaturalist.org/observations/199507506,https://static.inaturalist.org/photos/351845044/medium.jpeg,,,,2,0,FALSE,2,"Minas Gerais, BR",-219.954.670.803,-452.311.416.584,1611,,,,30338,,obscured,TRUE,gps,gps,,Lambari,Minas Gerais,Brazil,Minas Gerais,Lambari,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
201295838,9ca67e90-e439-4b95-8fa2-05a6cba4c713,2024/02/21 08:55,2024-02-21,2024-02-21 11:55:00 UTC,Brasilia,3037207,patihiromi,Patrícia Hanate,2024-03-04 20:49:51 UTC,2024-03-04 22:39:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/201295838,https://inaturalist-open-data.s3.amazonaws.com/photos/355313795/medium.jpg,,,Developed using darktable 3.4.0,1,0,FALSE,,"Minas Gerais, BR",-224.048.726.691,-451.451.860.355,827,,,,30278,,obscured,TRUE,,,,Delfim Moreira,Minas Gerais,Brazil,Minas Gerais,Delfim Moreira,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
201358131,691aa29a-9cc3-4572-bf72-29267e4677f9,2024/03/01 15:31,2024-03-01,2024-03-01 18:31:00 UTC,Brasilia,874916,tomaz_melo,Tomaz Nascimento de Melo,2024-03-05 11:22:08 UTC,2024-03-05 11:57:52 UTC,research,CC0,https://www.inaturalist.org/observations/201358131,https://inaturalist-open-data.s3.amazonaws.com/photos/355437107/medium.jpg,,,"São José dos Campos, SP, Brasil.",1,0,FALSE,,"São Paulo, BR",-232.914.605.277,-45.976.346.678,22371,,,,30196,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
201358284,3bec7df2-ea8c-4aaf-9aa1-baba2f11f027,2024/03/01 15:36,2024-03-01,2024-03-01 18:36:00 UTC,Brasilia,874916,tomaz_melo,Tomaz Nascimento de Melo,2024-03-05 11:24:11 UTC,2024-03-05 11:57:44 UTC,research,CC0,https://www.inaturalist.org/observations/201358284,https://inaturalist-open-data.s3.amazonaws.com/photos/355437321/medium.jpg,,,"São José dos Campos, SP, Brasil.",1,0,FALSE,,"São Paulo, BR",-233.669.264.989,-459.085.430.113,22371,,,,30196,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
201358373,b5db1a53-ff13-445c-bba0-4494cd8d59e9,2024/03/03 09:17,2024-03-03,2024-03-03 12:17:00 UTC,Brasilia,874916,tomaz_melo,Tomaz Nascimento de Melo,2024-03-05 11:25:43 UTC,2024-03-05 11:57:41 UTC,research,CC0,https://www.inaturalist.org/observations/201358373,https://inaturalist-open-data.s3.amazonaws.com/photos/355437444/medium.jpg,,,"São José dos Campos, SP, Brasil.",1,0,FALSE,,"São Paulo, BR",-233.385.243.121,-458.019.630.966,22371,,,,30196,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
201358474,211a9e2a-7ed7-4810-86ad-296ccfc3135a,2024/03/03 09:21,2024-03-03,2024-03-03 12:21:00 UTC,Brasilia,874916,tomaz_melo,Tomaz Nascimento de Melo,2024-03-05 11:27:24 UTC,2024-05-01 01:59:38 UTC,research,CC0,https://www.inaturalist.org/observations/201358474,https://inaturalist-open-data.s3.amazonaws.com/photos/355437533/medium.jpg,,,"São José dos Campos, SP, Brasil.",3,0,FALSE,,"São Paulo, BR",-233.695.613.268,-459.677.706.151,22371,,,,30196,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
204534201,8d0d8efc-b869-4a10-a306-c2d285132131,2023-10-14 08:44:51-03:00,2023-10-14,2023-10-14 11:44:51 UTC,Brasilia,7917155,mario_campagnoli,,2024-03-30 11:41:24 UTC,2024-05-01 01:59:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204534201,https://inaturalist-open-data.s3.amazonaws.com/photos/361543585/medium.jpg,,,,2,0,FALSE,3,"São Paulo, BR",-23.460.470.696,-461.839.530.883,7972,,,,30175,,obscured,TRUE,,,,Guaratinguetá,São Paulo,Brazil,São Paulo,Guaratinguetá,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
205945198,7411c536-bc2e-425d-990a-efce488ef694,2024-04-07 14:11:52-03:00,2024-04-07,2024-04-07 17:11:52 UTC,Brasilia,3967420,glaucoluis,Glauco L.N. Martins,2024-04-07 20:47:54 UTC,2024-05-01 01:58:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205945198,https://inaturalist-open-data.s3.amazonaws.com/photos/364210645/medium.jpg,,,,4,0,FALSE,3,"Minas Gerais, BR",-204.650.368.126,-427.280.356.731,6,,,,30472,,obscured,TRUE,,,,Oratórios,Minas Gerais,Brazil,Minas Gerais,Oratórios,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
206060468,551b5ec8-9411-4a64-816b-ef85770309cb,2024-04-08 08:24:29,2024-04-08,2024-04-08 11:24:29 UTC,Brasilia,6895334,josieantonucci,,2024-04-08 13:04:08 UTC,2025-04-05 11:27:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/206060468,https://inaturalist-open-data.s3.amazonaws.com/photos/364424122/medium.jpeg,,,,1,0,FALSE,2,,,,,,,,30415,private,obscured,TRUE,gps,gps,,,,,,,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
211948281,15bcd59f-eb8c-40c5-982f-cd081c157ceb,2024/04/21 09:44,2024-04-21,2024-04-21 12:44:00 UTC,Brasilia,5859391,thiagolyra,,2024-04-29 23:30:09 UTC,2025-04-21 18:24:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/211948281,https://inaturalist-open-data.s3.amazonaws.com/photos/374603178/medium.jpg,,,,4,0,FALSE,,Brazil,-209.296.806.729,-421.512.069.078,1370,,,,30434,,obscured,TRUE,,,,Porciúncula,Rio de Janeiro,Brazil,Rio de Janeiro,Porciúncula,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
213763406,3a2ffe34-fa95-460c-a665-ffd48a373823,2024-01-09 08:45:50,2024-01-09,2024-01-09 11:45:50 UTC,Brasilia,5206464,allan_sfx,Allan Souza,2024-05-05 18:34:49 UTC,2024-05-06 22:50:17 UTC,research,,https://www.inaturalist.org/observations/213763406,https://static.inaturalist.org/photos/377790998/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-229.011.953.859,-458.655.029.311,3752,,,,30237,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
214606252,191af41a-cb84-487f-82fd-a87705558389,2021/04/23 13:26 PM,2021-04-23,2021-04-23 16:26:00 UTC,Brasilia,969034,ferrazds,Daniel Ferraz,2024-05-09 15:56:03 UTC,2024-05-29 15:06:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214606252,https://inaturalist-open-data.s3.amazonaws.com/photos/379342288/medium.jpeg,,,,3,0,FALSE,,"Minas Gerais, BR",-208.881.307.466,-421.519.378.554,,,,,30434,,obscured,TRUE,,,,Tombos,Minas Gerais,Brazil,Minas Gerais,Tombos,Sagui-da-Serra-Escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
214613744,67864f95-fad7-423e-930b-b88cbd003af6,2016/02/21 11:03,2016-02-21,2016-02-21 14:03:00 UTC,Brasilia,969034,ferrazds,Daniel Ferraz,2024-05-09 16:35:46 UTC,2024-05-09 19:57:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214613744,https://inaturalist-open-data.s3.amazonaws.com/photos/379356790/medium.jpeg,,,"Mata do Banco, APA Água Santa de Minas",4,0,FALSE,,"Minas Gerais, BR",-209.595.302.864,-42.191.588.766,31,,,,30434,,obscured,TRUE,,,,Tombos,Minas Gerais,Brazil,Minas Gerais,Tombos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215041437,fbd4935a-450e-4ea2-8cbe-31e69f3b052c,2024/04/16 09:53,2024-04-16,2024-04-16 12:53:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 17:12:18 UTC,2024-05-12 12:32:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215041437,https://inaturalist-open-data.s3.amazonaws.com/photos/380153025/medium.jpeg,,,,2,0,FALSE,,"São Paulo, BR",-226.857.088.737,-446.604.033.364,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215057193,2c9054bb-0a92-465c-929c-9909ddd58e4b,2023/01/12 17:41,2023-01-12,2023-01-12 20:41:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:18:20 UTC,2024-05-12 12:32:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215057193,https://inaturalist-open-data.s3.amazonaws.com/photos/380173492/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-22.680.596.583,-447.552.718.724,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
